Generation,BeakSize
0,6.229166319807112
0,6.14675681762759
0,5.135276347888287
0,5.462495839506757
0,5.568303736454778
0,5.585376903035662
0,6.269421130358092
0,6.187351177560714
0,6.455167911485575
0,4.450695668674609
0,5.8917738812858
0,6.1282337022095135
0,5.719537803896942
0,5.098794099015902
0,5.551181220472953
0,5.66774099589654
0,5.0919179335773315
0,4.390330999641041
0,4.307868832085467
0,5.150671321197259
0,5.293472194211665
0,5.361547276922052
0,6.248160578922276
0,5.058618658198239
0,6.349713241967829
0,6.552909815742762
0,5.325546897893117
0,5.019203748597839
0,6.477282670480448
0,5.095690672044531
0,6.087357052749445
0,5.4835440925565315
0,5.336241604054617
0,5.123557511596514
0,5.128590484715077
0,5.739782917710107
0,6.090093310652773
0,6.206382374419177
0,5.332661543293825
0,4.77676563604529
0,5.695267789463875
0,5.327225608207545
0,5.255762501446102
0,5.00222753443213
0,5.575414845758171
0,5.939349675632611
0,4.680772227713333
0,4.809996096389406
0,5.688721173034649
0,5.518701871146583
0,6.047958752977015
0,5.141369748050823
0,5.727311032284794
0,6.191742534067804
0,5.0212527980418225
0,5.294254005310414
0,5.631265442785083
0,5.975830199001832
0,4.81453768298498
0,5.953505491110784
0,5.62726668470081
0,4.8159115484317745
0,5.864231905600037
0,5.13502276794268
0,4.902096344647984
0,4.54293904872048
0,4.762868949606633
0,5.0032195678357905
0,6.2335252756924735
0,5.9207943179854965
0,4.957312493035082
0,4.186669522288723
0,6.480738552857112
0,5.432496511769114
0,5.249907112452723
0,5.139193043106382
0,4.84561734953782
0,5.501491175468772
0,5.048674636425562
0,5.429102782854771
0,5.819478094671174
0,5.910217917487304
0,4.488759693541457
0,6.589422880786426
0,5.627184887150162
0,6.117014514856486
0,5.659736967733492
0,4.473804653276299
0,4.933463974172932
0,5.280928725967242
0,5.483745477629112
0,5.58277877024944
0,6.544108555608665
0,5.755191676170282
0,5.787291937620653
0,5.462563764357462
0,6.240504473228702
0,5.1604425137150525
0,5.78664346781254
0,5.973766904899068
0,5.49476331034939
0,6.124086424339072
0,6.045580959741373
0,5.844243509287569
0,5.442550694331282
0,5.896682370150803
0,5.558672351384547
0,5.622896663264867
0,6.087831053991942
0,5.537759073665849
0,5.505057524127282
0,5.559338337908494
0,5.21288037683109
0,5.353021998477625
0,5.119834444255734
0,5.407384857901347
0,5.517963045106957
0,5.1286510739935505
0,6.761339830101001
0,5.651773049709995
0,6.455411536736538
0,5.489419149307223
0,6.355204748998406
0,5.383919671392612
0,5.021829655669539
0,5.543436141318435
0,5.104541321893017
0,4.84741796812569
0,5.922280695548945
0,5.008407234748601
0,5.634589436544087
0,6.300753452282114
0,5.436119235967704
0,5.561345947997111
0,6.349819674905886
0,5.839760670415448
0,6.62070855261355
0,5.715931370195341
0,6.0696493737660635
0,6.02644513531885
0,6.252735842518424
0,5.827718622664099
0,5.733973415298421
0,5.48918320969515
0,6.076036359265387
0,5.631345186629335
0,5.951856284548388
0,5.311188525234106
0,5.594589340203502
0,4.826336037014752
0,5.425338165678536
0,5.265583672141317
0,5.787012900813779
0,5.860668233877343
0,5.478624645405864
0,6.424275302818927
0,5.562068722395188
0,5.152528158653875
0,4.695823510509312
0,5.298307457329352
0,5.040293960407886
0,5.7381123347326
0,5.517051314706911
0,5.945169963848825
0,5.691136669925018
0,5.570298384334102
0,4.561114723927771
0,5.427630787296955
0,6.058396683244785
0,4.70405611868175
0,6.021765462866263
0,4.854268574574465
0,4.845904354215446
0,5.6234226926597985
0,5.653585980811636
0,6.076077618710989
0,4.84304915515647
0,5.300775090369455
0,5.278502342464466
0,5.982548472619698
0,5.852823988321814
0,5.4165442615511
0,6.024663431890751
0,5.254119891389436
0,6.15087985577696
0,5.534623637152541
0,5.4262314546932515
0,4.857574989628928
0,5.658802648241263
0,6.274986059556077
0,5.284476090111831
0,5.54516475024182
0,5.414337626269225
0,5.305560298048462
0,5.827580418047407
0,5.903790347139785
0,5.365008249029231
0,4.811605785573282
0,5.8261515688991
0,5.036664180486503
0,5.616894721101089
0,5.781001967120678
0,5.029123495801064
0,5.71162721123546
0,5.179830653683999
0,6.016314631211269
0,5.232490475071243
0,5.695775722447924
0,5.388351807701969
0,3.725171362392785
0,5.74805082330354
0,5.978699256210944
0,5.506791364492141
0,5.660788860858179
0,5.455242975932646
0,6.049155606639806
0,6.211140653760629
0,5.933152880664701
0,5.021212689467844
0,4.505852418697343
0,6.190055573185419
0,5.295641622836188
0,6.146699690062984
0,5.814925927489522
0,5.797551532807835
0,5.363703221751282
0,4.496750698369328
0,5.445079255379351
0,5.464589803083357
0,5.86589290436242
0,5.272643922864576
0,5.1125430625988955
0,5.829370374687724
0,4.915584709405351
0,5.144263224219409
0,5.9680428413337605
0,5.248013255220598
0,6.125890304207191
0,5.319683001841348
0,5.440149911444401
0,6.099617241041534
0,4.91869523353231
0,4.9309422361292174
0,5.323265092927872
0,5.071101557193743
0,5.895334385495721
0,5.019507955550536
0,5.418810726698276
0,5.929118828886434
0,5.483578546429616
0,6.0500281715777335
0,5.13651310855476
0,4.810191218478891
0,5.5870510722533595
0,6.065488383548225
0,5.448267869320025
0,5.01407644518623
0,5.943929964728089
0,5.630240433832018
0,5.460611756307582
0,4.674461604125628
0,5.589655628729452
0,5.390055699681765
0,5.916370940255016
0,6.307144279570592
0,4.811407851091709
0,6.449784719220765
0,5.353583498422375
0,5.654202881083846
0,5.11483570829224
0,5.500898910556745
0,5.787298997194072
0,7.077871784013397
0,4.687626974506702
0,5.622600358152505
0,5.348049930320222
0,5.070340080079134
0,5.517363320633128
0,5.854711691564073
0,5.836809059559149
0,5.491396332209714
0,5.430773177488466
0,5.948949755741622
0,4.8491664092623825
0,5.742516197958639
0,5.1465910931241545
0,4.9582564553128
0,5.609153837214498
0,5.6944562988568626
0,5.311710767235773
0,5.860139772518817
0,4.9466315550191275
0,5.305777569702861
0,6.20785081849815
0,5.572039131972035
0,6.025680853385116
0,4.991808617089691
0,6.0267175670270055
0,5.031707206390152
0,5.132176879058868
0,5.310937018523403
0,5.2498347520766595
0,5.385141295952164
0,4.296736143533197
0,5.74439321428791
0,5.321291441387481
0,5.827436339694841
0,5.887646011519576
0,5.5620951325020584
0,5.251566555530404
0,4.975529961388063
0,5.490986150592887
0,4.6571622085840225
0,5.615507594056512
0,5.497808910651435
0,6.366084470887705
0,4.666367960867003
0,5.567062773924611
0,5.930811194263695
0,5.360039128275477
0,5.62475016279556
0,4.096568365378186
0,5.025822273543095
0,5.757291437524921
0,6.137961851921604
0,5.188716912617592
0,5.837775399661329
0,5.819845736553567
0,5.03575318556139
0,5.1891443018329
0,5.99167576606553
0,4.975520800400133
0,5.424352432612288
0,5.60066418434557
0,6.1257497542806885
0,5.460399658067029
0,4.265002047266281
0,5.735231178548964
0,4.913756318928238
0,5.5454968073895685
0,5.646037396967137
0,5.976494099317196
0,5.380605126689233
0,5.873596928268538
0,5.967599020274688
0,3.967676641195281
0,5.091845485838
0,5.049605980569326
