Generation,BeakSize
0,5.334432945863068
0,5.804391203428803
0,6.158314561114844
0,6.248046368119327
0,5.501789651032069
0,5.102671892085312
0,5.8405406771783195
0,6.943828805978536
0,5.893154745569453
0,6.047249173604345
0,5.866917243362409
0,6.561356412356337
0,5.770756842379965
0,5.829986447464892
0,4.800498971956077
0,6.48467950552488
0,6.005710732521928
0,6.394212115312842
0,5.564504457386172
0,6.938634180124931
0,5.865051155332261
0,5.766854739441952
0,5.667153370059032
0,5.672748349374676
0,6.759535921933554
0,6.645663525381043
0,6.103253135593756
0,5.510230753385531
0,5.344000472520801
0,5.3888606631133555
0,5.706173383454964
0,5.392015339292301
0,6.184320494244307
0,5.510821841926038
0,5.925911530653298
0,6.364647210600394
0,5.403065475673774
0,5.557252195912132
0,6.030177976767471
0,6.420725354561264
0,7.0471754020083495
0,5.135696171945379
0,5.798526183397332
0,5.813835632020792
0,5.161650967045419
0,6.216729040599522
0,5.351591553191982
0,5.474795871267183
0,5.162565739891499
0,5.239354447784803
0,6.332173221525887
0,6.978302461660178
0,5.988877186414465
0,5.904655603496039
0,5.860361625960306
0,5.940387989459819
0,6.592997057549007
0,5.450617400461927
0,5.1713327341625694
0,5.836570495916369
0,6.09799905515553
0,6.4155045376034225
0,5.694222660284833
0,5.401463822326213
0,6.323782045550744
0,6.820690896208076
0,5.633101888845868
0,6.002251781394561
0,6.947748645294429
0,5.6200291358472745
0,5.733534282383844
0,6.551759079711362
0,5.631679769477113
0,6.912250565762316
0,4.933875595801326
0,6.388651381845517
0,6.002142381851083
0,6.221704928022965
0,5.8933128370480885
0,5.341444014313833
0,7.090720328963283
0,6.023554293978325
0,6.803469031854507
0,5.8094200177749125
0,5.891573232631422
0,6.281638753642479
0,6.469110324030147
0,5.994827885186085
0,7.485777342871594
0,5.943873248302733
0,5.513612004425346
0,6.093182695926608
0,5.701037685392602
0,6.318520638446448
0,5.7039980835565345
0,5.575628294591861
0,7.053093252170599
0,5.974172572155211
0,5.833396388784023
0,6.592076384401226
0,6.1467233797154
0,5.988950116874177
0,5.753382649996746
0,5.641105012132789
0,6.307586447055887
0,4.983430342816036
0,5.935188298957349
0,6.5273260534764415
0,4.897281689990349
0,5.87692685829864
0,6.013702551110016
0,5.558930441443592
0,5.193141597317431
0,6.202532842229186
0,4.756422654008997
0,5.588544647455985
0,5.975120710772981
0,6.457085050988041
0,6.977481687161139
0,5.5869101064835585
0,6.162277117674175
0,7.001644690967062
0,6.622450979804745
0,4.935478248909731
0,5.5873309643495315
0,6.421336378884707
0,5.664699277554521
0,5.233729399183933
0,5.9312007337244275
0,6.677301853602199
0,5.194448768347098
0,6.095503115153482
0,5.332237795209685
0,5.957950149770358
0,6.029465047788126
0,5.288496030793795
0,5.150989883074925
0,6.49350670820448
0,5.577018820221868
0,6.255451385561172
0,5.788646071378329
0,5.7055829050788365
0,6.366873415963718
0,6.561791198431323
0,7.262370728617163
0,6.587081349677883
0,5.6975595788291695
0,5.995068734108093
0,5.449002882026737
0,5.66394165379918
0,5.943748918444853
0,6.180601895046806
0,6.386878518692814
0,6.473139666042346
0,6.11795644487935
0,5.368192500102339
0,5.41731616708633
0,5.92759634698284
0,5.795034843153383
0,6.264676246624383
0,5.368085558772136
0,6.027428921312831
0,5.0557560283122855
0,6.1839452077205985
0,6.467420259802874
0,5.380876768273077
0,6.164271465622717
0,5.671082387207686
0,5.874799981844454
0,6.334786802792172
0,5.926119522979428
0,6.587249745877007
0,5.756443590161626
0,4.82335804997129
0,5.424966799230329
0,6.652011477936806
0,5.74010921385024
0,6.71056850660356
0,5.796598281980951
0,6.299442957644769
0,5.180856069497545
0,5.729540625403248
0,6.5083348006982105
0,6.570536114414603
0,5.982215039595966
0,5.848131390317664
0,6.391095927127875
0,6.128574222326507
0,6.38909831548441
0,6.190531785949086
0,6.453301526452704
0,5.5680846481702195
0,6.252573646695484
0,7.281667524558826
0,5.93743662502664
0,5.311978287031903
0,6.9811744581363495
0,5.8646786702439
0,6.003136084021018
0,6.35683111739256
0,6.2567584038864
0,6.809419706461647
0,5.899802175335054
0,7.481500269301289
0,7.497688034602353
0,6.949737251879083
0,6.001277526181726
0,5.988315999896029
0,5.8063817486627425
0,5.831224231982409
0,6.0825967917639705
0,5.6167382596218225
0,4.962040580903108
0,6.620746678255899
0,5.640764610366044
0,5.824193487467238
0,7.086044945577006
0,6.11353858244786
0,5.937957580387702
0,6.449445217237782
0,6.6657477198124235
0,5.871101450254484
0,6.5805855192095155
0,6.327937989150473
0,6.459210516153877
0,5.441131271195752
0,7.575838224107536
0,5.946697712109555
0,5.578261462676157
0,5.686631367093596
0,6.830390708163477
0,5.8327686232871425
0,5.241791104243865
0,5.642135034808682
0,6.501075034471096
0,7.284156986124278
0,6.355761297689309
0,5.833873252796667
0,5.756757321895889
0,5.489329161437233
0,6.416623311382491
0,4.890810194928357
0,6.587981138294281
0,5.661306536334856
0,5.275674578347039
0,6.364831895177786
0,6.433333299967393
0,6.030325272056508
0,6.448783757686962
0,6.2608790438045965
0,6.178186063143726
0,7.99713889369165
0,5.7115581798029815
0,6.685415830656926
0,6.144090587562249
0,5.643165411125607
0,5.711297397423418
0,7.122114835063174
0,5.289752803643772
0,6.067301452943646
0,6.496433582637149
0,6.200108367147613
0,4.763127887752703
0,6.398697750325114
0,5.588909465292805
0,6.107746438181367
0,6.023803211582456
0,6.410526915910848
0,6.755908632255489
0,6.331075627838175
0,4.710867554732583
0,5.636991310941266
0,5.97032298778743
0,5.431125560298052
0,5.712609662546165
0,7.604795543575291
0,6.274111077913945
0,5.343841141621751
0,6.162208569261936
0,6.281483232383799
0,6.170696849656182
0,5.784807706144056
0,5.673443044550959
0,6.666902147275432
0,5.226108745871357
0,6.342814542353481
0,6.679675684377493
0,5.308359847518656
0,6.385350537475888
0,6.312877101263926
0,4.889206992091321
0,7.1149537299812335
0,5.659782594137639
0,5.920999414936238
0,5.9607453136254405
0,6.293099464638301
0,6.057723711845204
0,6.047038107250271
0,5.5949829144864465
0,6.320289191462901
0,5.399970769806526
0,5.805892921470392
0,6.108690383928914
0,5.885965394711814
0,6.653045528698777
0,5.774762550347379
0,5.185559554200541
0,6.889040424850606
0,5.4819630974715645
0,5.493107379525553
0,5.183182310033956
0,4.425621697633068
0,5.7272499713903535
0,5.42195865217218
0,6.151156656491923
0,6.596847437391674
0,6.1008931659558145
0,5.528416380422801
0,6.092810550769262
0,5.2558814182037965
0,6.285074202312307
0,5.997569142391974
0,6.255260071503781
0,5.762853293267056
0,5.763038898838587
0,5.646698593174438
0,5.650206735308342
0,5.669693542644729
0,5.690458322992671
0,5.274347898359981
0,6.510468851455862
0,6.056620772616769
0,6.357228491067981
0,5.825249024241374
0,5.55996637006809
0,6.03868281027076
0,6.525464351514777
0,6.269865017685407
0,5.81084610771731
0,6.0241192339541545
0,5.917205871529686
0,5.941184353103472
0,5.38527040238139
0,6.024616718894373
0,6.397821007980698
0,5.691259794093336
0,5.495992062842188
0,6.725825372156557
0,5.770298205086091
0,6.389484748459963
0,5.752769176795846
0,5.199683891257072
0,5.57097811558944
0,5.425750068204681
0,6.186640690353028
0,5.089633231075041
0,5.4587011052556145
0,5.554378174370951
0,5.724419758218416
0,5.900572753071577
0,5.738001309700382
0,5.084214183477638
0,6.214017013498948
0,5.997300175148498
0,6.339672467358116
0,4.802335564340966
0,4.945911858833619
0,5.910076507833669
0,6.746160793708681
0,6.1830291827497605
0,5.114304128904545
0,6.634161480848278
0,5.374866685625427
0,6.554356287996994
0,6.811409263664156
0,6.126760268865989
0,5.89893127443725
0,5.6747107884432575
0,6.5710724949723875
0,6.092847812957751
0,4.968666809541257
0,5.96218139307261
0,6.512450785481779
0,5.607744065878096
0,5.196006010003361
0,6.167839609430129
0,4.753794704301526
0,5.521909051988402
0,6.59717670918202
0,6.295457777544633
0,5.880936788207692
0,6.545580801737516
0,6.3554693871267744
0,6.725593905926821
0,5.896670156029026
0,5.221061261457196
0,5.304861691028249
0,6.009406097792642
0,7.678003227934847
0,5.480705457751573
1,7.1149537299812335
1,7.485777342871594
1,7.481500269301289
1,4.425621697633068
1,7.497688034602353
1,7.99713889369165
1,7.086044945577006
1,4.763127887752703
1,7.262370728617163
1,7.678003227934847
1,7.575838224107536
1,7.604795543575291
1,7.122114835063174
1,7.281667524558826
1,7.090720328963283
1,7.284156986124278
1,7.357083820424602
1,5.431176097650268
1,7.970628517311543
1,7.52285884364226
1,7.877872191184635
1,6.600848710165791
1,7.875694021775336
1,5.542853886487007
2,7.678003227934847
2,7.99713889369165
2,7.281667524558826
2,7.284156986124278
2,7.575838224107536
2,7.090720328963283
2,7.875694021775336
2,7.970628517311543
2,6.600848710165791
2,7.52285884364226
2,7.122114835063174
2,4.425621697633068
2,7.357083820424602
2,7.877872191184635
2,7.262370728617163
2,7.604795543575291
2,8.156451270243043
2,4.914524800928698
2,7.114303582912589
2,5.969367489475978
2,7.199275629085811
2,7.789673106240186
2,7.664335821704361
2,7.422711225989928
2,7.865167908285882
2,7.4005574136471015
2,7.363507009965266
3,7.604795543575291
3,7.114303582912589
3,7.52285884364226
3,7.4005574136471015
3,7.877872191184635
3,6.600848710165791
3,7.422711225989928
3,7.575838224107536
3,7.090720328963283
